 Activity, AccelX_5, AccelY_5, AccelZ_5, GyroX_5, GyroY_5, GyroZ_5
0,-1.439482,1.696251,9.407465,0.013226,0.030788,-0.026941
0,-1.466958,1.699483,9.393626,0.011571,0.014484,-0.033876
0,-1.498283,1.731964,9.39414,-0.002247,0.011062,-0.052811
0,-1.536184,1.687075,9.421284,-0.01006,0.021687,-0.058678
0,-1.560633,1.667082,9.368872,-0.028062,0.027896,-0.050648
0,-1.578799,1.66247,9.309128,-0.04291,0.019437,-0.028894
0,-1.541634,1.712873,9.364408,-0.049234,-0.001769,-0.018875
0,-1.557388,1.702983,9.395023,-0.049684,-0.017315,-0.02742
0,-1.539849,1.684811,9.481593,-0.046552,-0.027214,-0.036288
0,-1.584021,1.600814,9.525541,-0.05383,-0.019276,-0.035341
0,-1.611167,1.614335,9.553007,-0.064679,-0.003699,-0.01737
0,-1.587575,1.604431,9.567359,-0.061501,0.011961,0.008628
0,-1.577405,1.63185,9.55307,-0.054521,0.014768,0.017246
0,-1.582926,1.656273,9.568167,-0.050178,0.002734,0.018778
0,-1.60171,1.681854,9.523416,-0.045905,-0.007268,0.017391
0,-1.606158,1.659739,9.53209,-0.044884,-0.00872,0.0175
0,-1.604838,1.654015,9.533308,-0.058433,-0.005974,0.025493
0,-1.588075,1.651086,9.50519,-0.064858,0.009081,0.031422
0,-1.575911,1.665863,9.516428,-0.0764,0.009938,0.038176
0,-1.553888,1.678603,9.480987,-0.074547,0.005834,0.038638
0,-1.53446,1.651655,9.503122,-0.064124,-0.009527,0.04234
0,-1.536521,1.61676,9.537088,-0.051615,-0.022513,0.040176
0,-1.531061,1.646752,9.570495,-0.055036,-0.020555,0.040365
0,-1.552359,1.584013,9.576894,-0.061244,-0.01509,0.042918
0,-1.558514,1.566948,9.650199,-0.064372,-0.009617,0.048819
0,-1.530945,1.605066,9.671804,-0.061164,-0.01176,0.047429
0,-1.540524,1.565187,9.687928,-0.049004,-0.006626,0.053546
0,-1.522567,1.565421,9.659442,-0.030097,-0.002355,0.054925
0,-1.504,1.555643,9.655538,-0.019747,0.000462,0.060459
0,-1.52891,1.568515,9.617784,-0.0253,0.014821,0.056245
0,-1.538373,1.572805,9.575442,-0.031945,0.031747,0.058134
0,-1.571445,1.567456,9.544905,-0.034464,0.022599,0.061428
0,-1.530963,1.625659,9.511255,-0.024946,0.008897,0.073838
0,-1.505408,1.622112,9.524754,-0.013164,-0.006607,0.078547
0,-1.470701,1.683311,9.538271,-0.016364,-0.020698,0.067494
0,-1.459385,1.674914,9.581563,-0.030997,-0.016806,0.058913
0,-1.460326,1.689494,9.62211,-0.047255,-0.0076,0.049659
0,-1.487227,1.646504,9.667222,-0.048705,-7.4e-05,0.0473
0,-1.497153,1.59631,9.707683,-0.035071,-0.00254,0.055791
0,-1.531311,1.60474,9.806501,-0.014227,-0.012988,0.063255
0,-1.478036,1.593768,9.768486,0.010891,-0.003469,0.072939
0,-1.450115,1.528806,9.734513,0.021595,-0.004669,0.085505
0,-1.456249,1.592789,9.76358,0.011945,-0.007956,0.085066
0,-1.422791,1.61536,9.679779,0.0096,0.011794,0.085834
0,-1.368966,1.588053,9.601456,0.018941,0.024455,0.088537
0,-1.367154,1.657305,9.493595,0.030619,0.024788,0.08919
0,-1.378471,1.646146,9.393135,0.036026,0.006976,0.081229
0,-1.318813,1.643901,9.371895,0.030073,-0.013129,0.069083
0,-1.335724,1.662195,9.440469,0.016415,-0.015028,0.049865
0,-1.394921,1.635931,9.428892,-0.001838,0.006702,0.036189
0,-1.390784,1.593361,9.439194,-0.015491,0.016747,0.034051
0,-1.409483,1.612152,9.418801,-0.01743,0.009145,0.039525
0,-1.377735,1.613164,9.449741,-0.009439,-0.00904,0.032483
0,-1.403109,1.563576,9.519102,0.002446,-0.028962,0.020007
0,-1.424671,1.507821,9.524211,-0.002381,-0.03334,0.011315
0,-1.453839,1.487985,9.608304,-0.009231,-0.012334,0.013856
0,-1.494313,1.474244,9.649524,-0.016469,0.02867,0.020641
0,-1.473234,1.487076,9.548012,-0.016148,0.048131,0.029984
0,-1.445313,1.546986,9.560511,-0.014847,0.041745,0.046235
0,-1.423235,1.614471,9.530754,-0.006377,0.021825,0.044522
0,-1.428772,1.65752,9.520188,0.00916,0.00647,0.033216
0,-1.425623,1.682729,9.576855,0.014127,0.010642,0.018915
